file_name,aluminum,plastic,paper,glass,other_objects,toxic
batch_12_000067.jpg,0,1,0,0,0,0
batch_7_000068.jpg,0,1,0,0,0,0
batch_9_000042.jpg,0,1,0,0,0,0
batch_11_000021.jpg,0,1,0,0,0,0
batch_5_000045.jpg,0,1,0,0,0,0
batch_9_000020.jpg,0,1,0,0,0,0
batch_8_000060.jpg,0,1,0,0,0,0
batch_15_000027.jpg,0,1,0,0,0,0
batch_1_000000.jpg,0,1,0,0,0,0
batch_10_000055.jpg,0,1,0,0,0,0
batch_6_000034.jpg,0,1,0,0,0,0
batch_2_000057.jpg,0,1,0,0,0,0
batch_4_000097.jpg,0,1,0,0,0,0
batch_6_000071.jpg,0,1,0,0,0,0
batch_9_000091.jpg,0,1,0,0,0,0
batch_2_000006.jpg,0,1,0,0,0,0
batch_9_000018.jpg,0,1,0,0,0,0
batch_1_000099.jpg,0,1,0,0,0,0
batch_3_img_4898.jpg,0,1,0,0,0,0
batch_1_000082.jpg,0,1,0,0,0,0
batch_14_000031.jpg,0,1,0,0,0,0
batch_8_000001.jpg,0,1,0,0,0,0
batch_13_000008.jpg,0,1,0,0,0,0
batch_12_000059.jpg,0,1,0,0,0,0
batch_11_000065.jpg,0,1,0,0,0,0
batch_6_000043.jpg,0,1,0,0,0,0
batch_2_000085.jpg,0,1,0,0,0,0
batch_1_000105.jpg,0,1,0,0,0,0
batch_7_000111.jpg,0,1,0,0,0,0
batch_2_000019.jpg,0,1,0,0,0,0
batch_3_img_4963.jpg,0,1,0,0,0,0
batch_12_000012.jpg,0,1,0,0,0,0
batch_14_000057.jpg,0,1,0,0,0,0
batch_13_000074.jpg,0,1,0,0,0,0
batch_7_000019.jpg,0,1,0,0,0,0
batch_9_000048.jpg,0,1,0,0,0,0
batch_7_000082.jpg,0,1,0,0,0,0
batch_4_000029.jpg,0,1,0,0,0,0
batch_13_000028.jpg,0,1,0,0,0,0
batch_12_000075.jpg,0,1,0,0,0,0
batch_3_img_5051.jpg,0,1,0,0,0,0
batch_6_000026.jpg,0,1,0,0,0,0
batch_12_000021.jpg,0,1,0,0,0,0
batch_2_000094.jpg,0,1,0,0,0,0
batch_13_000085.jpg,0,1,0,0,0,0
batch_10_000074.jpg,0,1,0,0,0,0
batch_4_000036.jpg,0,1,0,0,0,0
batch_13_000011.jpg,0,1,0,0,0,0
batch_12_000006.jpg,0,1,0,0,0,0
batch_5_000060.jpg,0,1,0,0,0,0
batch_10_000045.jpg,0,1,0,0,0,0
batch_11_000023.jpg,0,1,0,0,0,0
batch_15_000042.jpg,0,1,0,0,0,0
batch_10_000042.jpg,0,1,0,0,0,0
batch_11_000085.jpg,0,1,0,0,0,0
batch_14_000051.jpg,0,1,0,0,0,0
batch_10_000066.jpg,0,1,0,0,0,0
batch_9_000021.jpg,0,1,0,0,0,0
batch_7_000055.jpg,0,1,0,0,0,0
batch_9_000045.jpg,0,1,0,0,0,0
batch_7_000135.jpg,0,1,0,0,0,0
batch_13_000051.jpg,0,1,0,0,0,0
batch_5_000054.jpg,0,1,0,0,0,0
batch_13_000021.jpg,0,1,0,0,0,0
batch_6_000019.jpg,0,1,0,0,0,0
batch_13_000096.jpg,0,1,0,0,0,0
batch_5_000079.jpg,0,1,0,0,0,0
batch_7_000133.jpg,0,1,0,0,0,0
batch_7_000126.jpg,0,1,0,0,0,0
batch_13_000043.jpg,0,1,0,0,0,0
batch_12_000069.jpg,0,1,0,0,0,0
batch_9_000025.jpg,0,1,0,0,0,0
batch_14_000090.jpg,0,1,0,0,0,0
batch_13_000004.jpg,0,1,0,0,0,0
batch_14_000080.jpg,0,1,0,0,0,0
batch_3_img_4911.jpg,0,1,0,0,0,0
batch_8_000007.jpg,0,1,0,0,0,0
batch_5_000059.jpg,0,1,0,0,0,0
batch_6_000087.jpg,0,1,0,0,0,0
batch_14_000067.jpg,0,1,0,0,0,0
batch_11_000060.jpg,0,1,0,0,0,0
batch_12_000010.jpg,0,1,0,0,0,0
batch_4_000090.jpg,0,1,0,0,0,0
batch_11_000067.jpg,0,1,0,0,0,0
batch_7_000056.jpg,0,1,0,0,0,0
batch_5_000112.jpg,0,1,0,0,0,0
batch_10_000068.jpg,0,1,0,0,0,0
batch_15_000049.jpg,0,1,0,0,0,0
batch_4_000003.jpg,0,1,0,0,0,0
batch_6_000045.jpg,0,1,0,0,0,0
batch_1_000005.jpg,0,1,0,0,0,0
batch_5_000075.jpg,0,1,0,0,0,0
batch_7_000057.jpg,0,1,0,0,0,0
batch_14_000014.jpg,0,1,0,0,0,0
batch_12_000002.jpg,0,1,0,0,0,0
batch_5_000076.jpg,0,1,0,0,0,0
batch_11_000050.jpg,0,1,0,0,0,0
batch_6_000010.jpg,0,1,0,0,0,0
batch_9_000079.jpg,0,1,0,0,0,0
batch_10_000067.jpg,0,1,0,0,0,0
batch_15_000079.jpg,0,1,0,0,0,0
batch_8_000045.jpg,0,1,0,0,0,0
batch_11_000082.jpg,0,1,0,0,0,0
batch_13_000095.jpg,0,1,0,0,0,0
batch_3_img_4876.jpg,0,1,0,0,0,0
batch_15_000034.jpg,0,1,0,0,0,0
batch_6_000069.jpg,0,1,0,0,0,0
batch_4_000067.jpg,0,1,0,0,0,0
batch_2_000072.jpg,0,1,0,0,0,0
batch_14_000034.jpg,0,1,0,0,0,0
batch_13_000030.jpg,0,1,0,0,0,0
batch_14_000025.jpg,0,1,0,0,0,0
batch_4_000046.jpg,0,1,0,0,0,0
batch_13_000001.jpg,0,1,0,0,0,0
batch_7_000103.jpg,0,1,0,0,0,0
batch_3_img_4859.jpg,0,1,0,0,0,0
batch_11_000086.jpg,0,1,0,0,0,0
batch_10_000012.jpg,0,1,0,0,0,0
batch_15_000060.jpg,0,1,0,0,0,0
batch_13_000020.jpg,0,1,0,0,0,0
batch_10_000032.jpg,0,1,0,0,0,0
batch_8_000049.jpg,0,1,0,0,0,0
batch_9_000024.jpg,0,1,0,0,0,0
batch_8_000054.jpg,0,1,0,0,0,0
batch_6_000085.jpg,0,1,0,0,0,0
batch_7_000098.jpg,0,1,0,0,0,0
batch_5_000018.jpg,0,1,0,0,0,0
batch_2_000003.jpg,0,1,0,0,0,0
batch_4_000086.jpg,0,1,0,0,0,0
batch_6_000033.jpg,0,1,0,0,0,0
batch_13_000023.jpg,0,1,0,0,0,0
batch_4_000012.jpg,0,1,0,0,0,0
batch_11_000036.jpg,0,1,0,0,0,0
batch_1_000093.jpg,0,1,0,0,0,0
batch_3_img_5056.jpg,0,1,0,0,0,0
batch_4_000018.jpg,0,1,0,0,0,0
batch_13_000060.jpg,0,1,0,0,0,0
batch_12_000085.jpg,0,1,0,0,0,0
batch_4_000016.jpg,0,1,0,0,0,0
batch_4_000028.jpg,0,1,0,0,0,0
batch_10_000069.jpg,0,1,0,0,0,0
batch_9_000007.jpg,0,1,0,0,0,0
batch_14_000077.jpg,0,1,0,0,0,0
batch_12_000052.jpg,0,1,0,0,0,0
batch_5_000023.jpg,0,1,0,0,0,0
batch_10_000063.jpg,0,1,0,0,0,0
batch_11_000020.jpg,0,1,0,0,0,0
batch_3_img_5041.jpg,0,1,0,0,0,0
batch_15_000072.jpg,0,1,0,0,0,0
batch_5_000006.jpg,0,1,0,0,0,0
batch_5_000001.jpg,0,1,0,0,0,0
batch_13_000098.jpg,0,1,0,0,0,0
batch_5_000088.jpg,0,1,0,0,0,0
batch_2_000093.jpg,0,1,0,0,0,0
batch_4_000019.jpg,0,1,0,0,0,0
batch_15_000074.jpg,0,1,0,0,0,0
batch_11_000099.jpg,0,1,0,0,0,0
batch_4_000053.jpg,0,1,0,0,0,0
batch_10_000072.jpg,0,1,0,0,0,0
batch_5_000087.jpg,0,1,0,0,0,0
batch_9_000017.jpg,0,1,0,0,0,0
batch_2_000056.jpg,0,1,0,0,0,0
batch_9_000033.jpg,0,1,0,0,0,0
batch_5_000061.jpg,0,1,0,0,0,0
batch_6_000027.jpg,0,1,0,0,0,0
batch_9_000038.jpg,0,1,0,0,0,0
batch_8_000041.jpg,0,1,0,0,0,0
batch_11_000022.jpg,0,1,0,0,0,0
batch_7_000017.jpg,0,1,0,0,0,0
batch_13_000097.jpg,0,1,0,0,0,0
batch_13_000047.jpg,0,1,0,0,0,0
batch_8_000030.jpg,0,1,0,0,0,0
batch_6_000062.jpg,0,1,0,0,0,0
batch_12_000022.jpg,0,1,0,0,0,0
batch_14_000018.jpg,0,1,0,0,0,0
batch_5_000102.jpg,0,1,0,0,0,0
batch_9_000005.jpg,0,1,0,0,0,0
batch_2_000058.jpg,0,1,0,0,0,0
batch_13_000019.jpg,0,1,0,0,0,0
batch_14_000029.jpg,0,1,0,0,0,0
batch_12_000045.jpg,0,1,0,0,0,0
batch_8_000068.jpg,0,1,0,0,0,0
batch_3_img_5053.jpg,0,1,0,0,0,0
batch_6_000054.jpg,0,1,0,0,0,0
batch_11_000043.jpg,0,1,0,0,0,0
batch_13_000024.jpg,0,1,0,0,0,0
batch_9_000036.jpg,0,1,0,0,0,0
batch_7_000106.jpg,0,1,0,0,0,0
batch_12_000089.jpg,0,1,0,0,0,0
batch_13_000093.jpg,0,1,0,0,0,0
batch_12_000060.jpg,0,1,0,0,0,0
batch_6_000080.jpg,0,1,0,0,0,0
batch_9_000034.jpg,0,1,0,0,0,0
batch_6_000007.jpg,0,1,0,0,0,0
batch_11_000072.jpg,0,1,0,0,0,0
batch_6_000063.jpg,0,1,0,0,0,0
batch_4_000049.jpg,0,1,0,0,0,0
batch_2_000023.jpg,0,1,0,0,0,0
batch_5_000098.jpg,0,1,0,0,0,0
batch_14_000065.jpg,0,1,0,0,0,0
batch_5_000115.jpg,0,1,0,0,0,0
batch_9_000009.jpg,0,1,0,0,0,0
batch_5_000025.jpg,0,1,0,0,0,0
batch_14_000084.jpg,0,1,0,0,0,0
batch_10_000023.jpg,0,1,0,0,0,0
batch_14_000005.jpg,0,1,0,0,0,0
batch_13_000099.jpg,0,1,0,0,0,0
batch_9_000077.jpg,0,1,0,0,0,0
batch_7_000132.jpg,0,1,0,0,0,0
batch_4_000020.jpg,0,1,0,0,0,0
batch_14_000086.jpg,0,1,0,0,0,0
batch_6_000047.jpg,0,1,0,0,0,0
batch_13_000048.jpg,0,1,0,0,0,0
batch_3_img_4965.jpg,0,1,0,0,0,0
batch_9_000014.jpg,0,1,0,0,0,0
batch_5_000099.jpg,0,1,0,0,0,0
batch_6_000083.jpg,0,1,0,0,0,0
batch_4_000037.jpg,0,1,0,0,0,0
batch_6_000021.jpg,0,1,0,0,0,0
batch_4_000045.jpg,0,1,0,0,0,0
batch_7_000010.jpg,0,1,0,0,0,0
batch_5_000095.jpg,0,1,0,0,0,0
batch_7_000071.jpg,0,1,0,0,0,0
batch_12_000005.jpg,0,1,0,0,0,0
batch_6_000051.jpg,0,1,0,0,0,0
batch_13_000006.jpg,0,1,0,0,0,0
batch_15_000014.jpg,0,1,0,0,0,0
batch_5_000033.jpg,0,1,0,0,0,0
batch_14_000000.jpg,0,1,0,0,0,0
batch_14_000028.jpg,0,1,0,0,0,0
batch_6_000060.jpg,0,1,0,0,0,0
batch_9_000098.jpg,0,1,0,0,0,0
batch_11_000034.jpg,0,1,0,0,0,0
batch_12_000048.jpg,0,1,0,0,0,0
batch_14_000006.jpg,0,1,0,0,0,0
batch_15_000069.jpg,0,1,0,0,0,0
batch_2_000018.jpg,0,1,0,0,0,0
batch_6_000020.jpg,0,1,0,0,0,0
batch_4_000062.jpg,0,1,0,0,0,0
batch_12_000072.jpg,0,1,0,0,0,0
batch_4_000061.jpg,0,1,0,0,0,0
batch_7_000030.jpg,0,1,0,0,0,0
batch_15_000001.jpg,0,1,0,0,0,0
batch_12_000071.jpg,0,1,0,0,0,0
batch_15_000006.jpg,0,1,0,0,0,0
batch_11_000024.jpg,0,1,0,0,0,0
batch_13_000039.jpg,0,1,0,0,0,0
batch_15_000043.jpg,0,1,0,0,0,0
batch_13_000016.jpg,0,1,0,0,0,0
batch_6_000018.jpg,0,1,0,0,0,0
batch_1_000058.jpg,0,1,0,0,0,0
batch_15_000053.jpg,0,1,0,0,0,0
batch_13_000012.jpg,0,1,0,0,0,0
batch_14_000004.jpg,0,1,0,0,0,0
batch_4_000009.jpg,0,1,0,0,0,0
batch_12_000033.jpg,0,1,0,0,0,0
batch_5_000026.jpg,0,1,0,0,0,0
batch_13_000018.jpg,0,1,0,0,0,0
batch_13_000064.jpg,0,1,0,0,0,0
batch_2_000088.jpg,0,1,0,0,0,0
batch_5_000105.jpg,0,1,0,0,0,0
batch_6_000089.jpg,0,1,0,0,0,0
batch_8_000062.jpg,0,1,0,0,0,0
batch_10_000058.jpg,0,1,0,0,0,0
batch_8_000085.jpg,0,1,0,0,0,0
batch_14_000027.jpg,0,1,0,0,0,0
batch_7_000141.jpg,0,1,0,0,0,0
batch_12_000063.jpg,0,1,0,0,0,0
batch_4_000008.jpg,0,1,0,0,0,0
batch_3_img_4967.jpg,0,1,0,0,0,0
batch_15_000039.jpg,0,1,0,0,0,0
batch_5_000082.jpg,0,1,0,0,0,0
batch_13_000034.jpg,0,1,0,0,0,0
batch_4_000098.jpg,0,1,0,0,0,0
batch_9_000044.jpg,0,1,0,0,0,0
batch_4_000065.jpg,0,1,0,0,0,0
batch_7_000110.jpg,0,1,0,0,0,0
batch_7_000112.jpg,0,1,0,0,0,0
batch_4_000040.jpg,0,1,0,0,0,0
batch_10_000044.jpg,0,1,0,0,0,0
batch_6_000090.jpg,0,1,0,0,0,0
batch_4_000041.jpg,0,1,0,0,0,0
batch_4_000080.jpg,0,1,0,0,0,0
batch_7_000100.jpg,0,1,0,0,0,0
batch_13_000070.jpg,0,1,0,0,0,0
batch_13_000041.jpg,0,1,0,0,0,0
batch_6_000065.jpg,0,1,0,0,0,0
batch_7_000128.jpg,0,1,0,0,0,0
batch_4_000010.jpg,0,1,0,0,0,0
batch_10_000078.jpg,0,1,0,0,0,0
batch_12_000073.jpg,0,1,0,0,0,0
batch_7_000097.jpg,0,1,0,0,0,0
batch_11_000030.jpg,0,1,0,0,0,0
batch_7_000121.jpg,0,1,0,0,0,0
batch_10_000039.jpg,0,1,0,0,0,0
batch_9_000071.jpg,0,1,0,0,0,0
batch_7_000131.jpg,0,1,0,0,0,0
batch_11_000026.jpg,0,1,0,0,0,0
batch_3_img_5048.jpg,0,1,0,0,0,0
batch_12_000064.jpg,0,1,0,0,0,0
batch_5_000074.jpg,0,1,0,0,0,0
batch_12_000092.jpg,0,1,0,0,0,0
batch_6_000092.jpg,0,1,0,0,0,0
batch_1_000010.jpg,0,1,0,0,0,0
batch_7_000113.jpg,0,1,0,0,0,0
batch_7_000045.jpg,0,1,0,0,0,0
batch_11_000070.jpg,0,1,0,0,0,0
batch_4_000048.jpg,0,1,0,0,0,0
batch_4_000064.jpg,0,1,0,0,0,0
batch_10_000053.jpg,0,1,0,0,0,0
batch_12_000056.jpg,0,1,0,0,0,0
batch_4_000027.jpg,0,1,0,0,0,0
batch_7_000060.jpg,0,1,0,0,0,0
batch_13_000072.jpg,0,1,0,0,0,0
batch_7_000054.jpg,0,1,0,0,0,0
batch_11_000044.jpg,0,1,0,0,0,0
batch_10_000028.jpg,0,1,0,0,0,0
batch_10_000097.jpg,0,1,0,0,0,0
batch_13_000068.jpg,0,1,0,0,0,0
batch_4_000084.jpg,0,1,0,0,0,0
batch_6_000050.jpg,0,1,0,0,0,0
batch_5_000100.jpg,0,1,0,0,0,0
batch_4_000043.jpg,0,1,0,0,0,0
batch_7_000000.jpg,0,1,0,0,0,0
batch_8_000099.jpg,0,1,0,0,0,0
batch_12_000081.jpg,0,1,0,0,0,0
batch_5_000096.jpg,0,1,0,0,0,0
batch_11_000064.jpg,0,1,0,0,0,0
batch_12_000040.jpg,0,1,0,0,0,0
batch_14_000085.jpg,0,1,0,0,0,0
batch_12_000054.jpg,0,1,0,0,0,0
batch_1_000096.jpg,0,1,0,0,0,0
batch_13_000036.jpg,0,1,0,0,0,0
batch_14_000066.jpg,0,1,0,0,0,0
batch_10_000073.jpg,0,1,0,0,0,0
batch_2_000061.jpg,0,1,0,0,0,0
batch_14_000048.jpg,0,1,0,0,0,0
batch_8_000070.jpg,0,1,0,0,0,0
batch_5_000009.jpg,0,1,0,0,0,0
batch_13_000035.jpg,0,1,0,0,0,0
batch_14_000068.jpg,0,1,0,0,0,0
batch_4_000066.jpg,0,1,0,0,0,0
batch_6_000011.jpg,0,1,0,0,0,0
batch_7_000001.jpg,0,1,0,0,0,0
batch_12_000082.jpg,0,1,0,0,0,0
batch_11_000084.jpg,0,1,0,0,0,0
batch_8_000048.jpg,0,1,0,0,0,0
batch_9_000032.jpg,0,1,0,0,0,0
batch_2_000021.jpg,0,1,0,0,0,0
batch_3_img_5049.jpg,0,1,0,0,0,0
batch_11_000080.jpg,0,1,0,0,0,0
batch_4_000077.jpg,0,1,0,0,0,0
batch_4_000055.jpg,0,1,0,0,0,0
batch_14_000060.jpg,0,1,0,0,0,0
batch_11_000066.jpg,0,1,0,0,0,0
batch_1_000001.jpg,0,1,0,0,0,0
batch_8_000082.jpg,0,1,0,0,0,0
batch_3_img_4897.jpg,0,1,0,0,0,0
batch_11_000057.jpg,0,1,0,0,0,0
batch_7_000089.jpg,0,1,0,0,0,0
batch_6_000079.jpg,0,1,0,0,0,0
batch_14_000087.jpg,0,1,0,0,0,0
batch_6_000093.jpg,0,1,0,0,0,0
batch_12_000070.jpg,0,1,0,0,0,0
batch_14_000035.jpg,0,1,0,0,0,0
batch_7_000038.jpg,0,1,0,0,0,0
batch_2_000014.jpg,0,1,0,0,0,0
batch_8_000043.jpg,0,1,0,0,0,0
batch_14_000012.jpg,0,1,0,0,0,0
batch_4_000074.jpg,0,1,0,0,0,0
batch_4_000057.jpg,0,1,0,0,0,0
batch_13_000032.jpg,0,1,0,0,0,0
batch_14_000056.jpg,0,1,0,0,0,0
batch_15_000061.jpg,0,1,0,0,0,0
batch_4_000022.jpg,0,1,0,0,0,0
batch_3_img_4879.jpg,0,1,0,0,0,0
batch_2_000031.jpg,0,1,0,0,0,0
batch_14_000053.jpg,0,1,0,0,0,0
batch_2_000040.jpg,0,1,0,0,0,0
batch_3_img_4856.jpg,0,1,0,0,0,0
batch_13_000042.jpg,0,1,0,0,0,0
batch_10_000008.jpg,0,1,0,0,0,0
batch_7_000016.jpg,0,1,0,0,0,0
batch_7_000102.jpg,0,1,0,0,0,0
batch_9_000069.jpg,0,1,0,0,0,0
batch_4_000093.jpg,0,1,0,0,0,1
batch_2_000013.jpg,0,1,0,0,0,1
batch_4_000094.jpg,0,1,0,0,0,1
batch_11_000090.jpg,0,1,0,0,0,1
batch_14_000003.jpg,0,1,0,0,0,1
batch_2_000050.jpg,0,1,0,0,0,1
batch_8_000080.jpg,0,1,0,0,0,1
